devis_id;date_emission;mois;exercice;client_id;type_client;agence;commercial;categorie;code_prestation;libelle_prestation;quantite;montant_ht;statut;date_decision;delai_1ere_relance_j;nb_relances
DEV-01827;2025-04-17;2025-04;2024-2025;CLI-1015;Particulier;Montpellier;Thomas Rey;Dépannage;DP-001;Dépannage plomberie urgence;1;280.99;Sans réponse;2025-04-28;15;0
DEV-01828;2025-04-18;2025-04;2024-2025;CLI-0466;Collectivité;Bordeaux;Sophie Marchand;Électricité;EL-002;Installation borne de recharge VE;1;4121.25;Sans réponse;2025-04-29;14;0
DEV-01829;2025-04-18;2025-04;2024-2025;CLI-0483;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1177.43;Accepté;2025-05-03;13;1
DEV-01830;2025-04-18;2025-04;2024-2025;CLI-0008;Particulier;Toulouse;Julien Fabre;Plomberie;PR-002;Recherche de fuite + réparation;1;407.4;Sans réponse;2025-05-21;9;1
DEV-01831;2025-04-18;2025-04;2024-2025;CLI-0662;Professionnel;Toulouse;Nadia Cherif;Électricité;EL-004;Éclairage LED locaux professionnels;1;6193.29;Refusé;2025-05-10;2;2
DEV-01832;2025-04-18;2025-04;2024-2025;CLI-1005;Particulier;Montpellier;Thomas Rey;Dépannage;DP-001;Dépannage plomberie urgence;3;862.95;Refusé;2025-05-05;8;1
DEV-01833;2025-04-21;2025-04;2024-2025;CLI-0509;Collectivité;Bordeaux;Sophie Marchand;Chauffage;CH-004;Remplacement radiateurs (lot de 5);1;6939.03;Refusé;2025-05-03;11;1
DEV-01834;2025-04-21;2025-04;2024-2025;CLI-0247;Professionnel;Bordeaux;Sophie Marchand;Plomberie;PR-003;Réfection réseau eau appartement;1;5991.93;Sans réponse;2025-05-01;;0
DEV-01835;2025-04-21;2025-04;2024-2025;CLI-0422;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-001;Rénovation salle de bain complète;1;8908.1;Accepté;2025-05-22;8;2
DEV-01836;2025-04-22;2025-04;2024-2025;CLI-0070;Particulier;Toulouse;Julien Fabre;Salle de bain;SB-002;Remplacement baignoire par douche;2;8299.96;Sans réponse;2025-05-04;5;1
DEV-01837;2025-04-22;2025-04;2024-2025;CLI-0053;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;3;11363.69;Accepté;2025-05-19;;0
DEV-01838;2025-04-22;2025-04;2024-2025;CLI-0328;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-002;Remplacement baignoire par douche;1;3575.02;Refusé;2025-05-05;;0
DEV-01839;2025-04-22;2025-04;2024-2025;CLI-1013;Professionnel;Montpellier;Thomas Rey;Électricité;EL-002;Installation borne de recharge VE;1;2992.59;Accepté;2025-05-05;4;1
DEV-01840;2025-04-23;2025-04;2024-2025;CLI-0409;Professionnel;Toulouse;Julien Fabre;Chauffage;CH-005;Désembouage circuit chauffage;1;1442.75;Sans réponse;2025-05-18;11;2
DEV-01841;2025-04-23;2025-04;2024-2025;CLI-0431;Syndic;Toulouse;Julien Fabre;Électricité;EL-002;Installation borne de recharge VE;1;3479.37;Sans réponse;2025-05-16;;0
DEV-01842;2025-04-24;2025-04;2024-2025;CLI-0171;Syndic;Toulouse;Julien Fabre;Dépannage;DP-004;Remise en service chaudière;1;582.25;Accepté;2025-05-11;1;2
DEV-01843;2025-04-24;2025-04;2024-2025;CLI-0293;Professionnel;Toulouse;Julien Fabre;Plomberie;PR-004;Remplacement colonne d'évacuation;1;8834.47;Sans réponse;2025-05-11;;0
DEV-01844;2025-04-24;2025-04;2024-2025;CLI-0029;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-002;Remplacement baignoire par douche;1;3579.15;Sans réponse;2025-05-11;10;1
DEV-01845;2025-04-25;2025-04;2024-2025;CLI-0431;Syndic;Toulouse;Julien Fabre;Plomberie;PR-001;Remplacement chauffe-eau 200 L;2;5778.86;Sans réponse;2025-05-08;;0
DEV-01846;2025-04-25;2025-04;2024-2025;CLI-0071;Particulier;Toulouse;Julien Fabre;Électricité;EL-003;Rénovation électrique complète;1;10596.65;Sans réponse;2025-05-24;10;3
DEV-01847;2025-04-25;2025-04;2024-2025;CLI-1014;Particulier;Montpellier;Thomas Rey;Dépannage;DP-004;Remise en service chaudière;1;247.35;Sans réponse;2025-05-25;14;2
DEV-01848;2025-04-28;2025-04;2024-2025;CLI-0607;Syndic;Toulouse;Julien Fabre;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;25906.17;Sans réponse;2025-05-25;5;2
DEV-01849;2025-04-28;2025-04;2024-2025;CLI-0037;Particulier;Toulouse;Julien Fabre;Salle de bain;SB-001;Rénovation salle de bain complète;1;10340.49;Sans réponse;2025-05-12;8;1
DEV-01850;2025-04-29;2025-04;2024-2025;CLI-0438;Particulier;Toulouse;Julien Fabre;Électricité;EL-002;Installation borne de recharge VE;3;4933.83;Refusé;2025-05-11;11;1
DEV-01851;2025-04-29;2025-04;2024-2025;CLI-0202;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-002;Débouchage canalisation;1;352.51;Refusé;2025-06-02;;0
DEV-01852;2025-04-29;2025-04;2024-2025;CLI-0357;Syndic;Toulouse;Julien Fabre;Dépannage;DP-003;Dépannage électrique urgence;1;737.1;Accepté;2025-05-15;;0
DEV-01853;2025-04-29;2025-04;2024-2025;CLI-0999;Particulier;Montpellier;Thomas Rey;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1364.12;Sans réponse;2025-06-04;9;1
DEV-01854;2025-04-30;2025-04;2024-2025;CLI-0501;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-004;Remplacement colonne d'évacuation;1;6000.5;Refusé;2025-05-26;8;1
DEV-01855;2025-04-30;2025-04;2024-2025;CLI-0305;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-001;Installation chaudière gaz condensation;1;5533.62;Refusé;2025-05-07;8;0
DEV-01856;2025-04-30;2025-04;2024-2025;CLI-0428;Particulier;Toulouse;Julien Fabre;Électricité;EL-001;Mise aux normes tableau électrique;1;2059.23;Sans réponse;2025-05-03;9;0
DEV-01857;2025-04-30;2025-04;2024-2025;CLI-0104;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-004;Remplacement radiateurs (lot de 5);3;8617.07;Sans réponse;2025-05-12;12;1
DEV-01858;2025-05-01;2025-05;2024-2025;CLI-0648;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-003;Dépannage électrique urgence;1;312.97;Sans réponse;2025-05-08;4;1
DEV-01859;2025-05-01;2025-05;2024-2025;CLI-0499;Professionnel;Bordeaux;Karim Belkacem;Dépannage;DP-004;Remise en service chaudière;1;405.89;Accepté;2025-05-10;;0
DEV-01860;2025-05-01;2025-05;2024-2025;CLI-0092;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1453.99;Accepté;2025-05-17;;0
DEV-01861;2025-05-01;2025-05;2024-2025;CLI-0580;Particulier;Montpellier;Thomas Rey;Salle de bain;SB-001;Rénovation salle de bain complète;1;10136.62;Accepté;2025-06-02;10;3
DEV-01862;2025-05-02;2025-05;2024-2025;CLI-0280;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;3851.96;Accepté;2025-05-07;10;0
DEV-01863;2025-05-02;2025-05;2024-2025;CLI-0250;Syndic;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;1;1767.65;Sans réponse;2025-06-07;;0
DEV-01864;2025-05-02;2025-05;2024-2025;CLI-0367;Particulier;Toulouse;Julien Fabre;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;1239.31;Sans réponse;2025-05-28;;0
DEV-01865;2025-05-02;2025-05;2024-2025;CLI-0996;Syndic;Montpellier;Thomas Rey;Salle de bain;SB-002;Remplacement baignoire par douche;1;7284.86;Sans réponse;2025-05-27;21;1
DEV-01866;2025-05-05;2025-05;2024-2025;CLI-0605;Collectivité;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;8913.92;Refusé;2025-05-09;;0
DEV-01867;2025-05-05;2025-05;2024-2025;CLI-0135;Professionnel;Bordeaux;Karim Belkacem;Plomberie;PR-004;Remplacement colonne d'évacuation;1;10422.41;Refusé;2025-06-08;;0
DEV-01868;2025-05-05;2025-05;2024-2025;CLI-0491;Professionnel;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;2160.12;Sans réponse;2025-05-13;;0
DEV-01869;2025-05-05;2025-05;2024-2025;CLI-0239;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-003;Rénovation électrique complète;1;8567.88;Refusé;2025-06-06;6;3
DEV-01870;2025-05-05;2025-05;2024-2025;CLI-0618;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-001;Rénovation salle de bain complète;1;11115.61;Sans réponse;2025-06-10;2;1
DEV-01871;2025-05-05;2025-05;2024-2025;CLI-0605;Collectivité;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;3084.37;Sans réponse;2025-05-12;8;0
DEV-01872;2025-05-06;2025-05;2024-2025;CLI-0403;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;1664.75;Sans réponse;2025-05-10;;0
DEV-01873;2025-05-06;2025-05;2024-2025;CLI-0520;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-003;Réfection réseau eau appartement;1;3039.24;Sans réponse;2025-05-17;;0
DEV-01874;2025-05-06;2025-05;2024-2025;CLI-0055;Professionnel;Bordeaux;Sophie Marchand;Électricité;EL-003;Rénovation électrique complète;1;16053.93;Refusé;2025-05-09;;0
DEV-01875;2025-05-06;2025-05;2024-2025;CLI-0271;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;3318.56;Accepté;2025-06-22;1;4
DEV-01876;2025-05-06;2025-05;2024-2025;CLI-0608;Particulier;Toulouse;Nadia Cherif;Électricité;EL-003;Rénovation électrique complète;1;11102.01;Sans réponse;2025-05-16;8;1
DEV-01877;2025-05-07;2025-05;2024-2025;CLI-0245;Professionnel;Toulouse;Nadia Cherif;Plomberie;PR-003;Réfection réseau eau appartement;1;4850.26;Refusé;2025-06-12;;0
DEV-01878;2025-05-07;2025-05;2024-2025;CLI-0343;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-004;Éclairage LED locaux professionnels;1;5257.07;Accepté;2025-05-21;3;2
DEV-01879;2025-05-07;2025-05;2024-2025;CLI-0314;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-003;Dépannage électrique urgence;1;281.08;Sans réponse;2025-05-12;9;0
DEV-01880;2025-05-07;2025-05;2024-2025;CLI-0362;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;1;3770.14;Sans réponse;2025-05-11;;0
DEV-01881;2025-05-07;2025-05;2024-2025;CLI-0310;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-003;Rénovation électrique complète;1;15505.83;Sans réponse;2025-05-10;4;0
DEV-01882;2025-05-07;2025-05;2024-2025;CLI-0556;Professionnel;Montpellier;Thomas Rey;Dépannage;DP-001;Dépannage plomberie urgence;1;473.56;Accepté;2025-05-14;10;0
DEV-01883;2025-05-08;2025-05;2024-2025;CLI-0453;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-004;Remise en service chaudière;1;255.08;Accepté;2025-06-04;;0
DEV-01884;2025-05-08;2025-05;2024-2025;CLI-0490;Syndic;Bordeaux;Sophie Marchand;Électricité;EL-003;Rénovation électrique complète;1;19775.56;Refusé;2025-05-25;5;1
DEV-01885;2025-05-08;2025-05;2024-2025;CLI-0461;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;1;678.89;Refusé;2025-06-09;10;2
DEV-01886;2025-05-08;2025-05;2024-2025;CLI-0313;Syndic;Bordeaux;Karim Belkacem;Dépannage;DP-002;Débouchage canalisation;1;880.45;Accepté;2025-05-29;;0
DEV-01887;2025-05-09;2025-05;2024-2025;CLI-0514;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-002;Entretien annuel chaudière;3;426.96;Accepté;2025-05-16;;0
DEV-01888;2025-05-09;2025-05;2024-2025;CLI-0045;Syndic;Bordeaux;Karim Belkacem;Dépannage;DP-003;Dépannage électrique urgence;1;624.41;Accepté;2025-05-22;14;0
DEV-01889;2025-05-09;2025-05;2024-2025;CLI-0382;Professionnel;Toulouse;Julien Fabre;Plomberie;PR-004;Remplacement colonne d'évacuation;1;10364.98;Sans réponse;2025-05-26;12;1
DEV-01890;2025-05-09;2025-05;2024-2025;CLI-0981;Collectivité;Montpellier;Thomas Rey;Électricité;EL-002;Installation borne de recharge VE;1;3614.72;Refusé;2025-06-08;15;2
DEV-01891;2025-05-12;2025-05;2024-2025;CLI-0097;Particulier;Toulouse;Julien Fabre;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;12086.09;Refusé;2025-06-22;;0
DEV-01892;2025-05-12;2025-05;2024-2025;CLI-0066;Professionnel;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;3;3332.12;Refusé;2025-06-12;6;3
DEV-01893;2025-05-12;2025-05;2024-2025;CLI-0239;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-004;Éclairage LED locaux professionnels;1;3177.46;Accepté;2025-06-06;9;2
DEV-01894;2025-05-12;2025-05;2024-2025;CLI-0155;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-002;Débouchage canalisation;1;386.87;Sans réponse;2025-06-21;;0
DEV-01895;2025-05-13;2025-05;2024-2025;CLI-0618;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;1142.6;Accepté;2025-05-29;11;1
DEV-01896;2025-05-14;2025-05;2024-2025;CLI-0394;Professionnel;Toulouse;Julien Fabre;Salle de bain;SB-001;Rénovation salle de bain complète;1;19028.83;Sans réponse;2025-06-08;4;2
DEV-01897;2025-05-14;2025-05;2024-2025;CLI-0678;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;3839.86;Accepté;2025-05-25;7;1
DEV-01898;2025-05-14;2025-05;2024-2025;CLI-0173;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-003;Dépannage électrique urgence;1;280.69;Sans réponse;2025-06-16;;0
DEV-01899;2025-05-14;2025-05;2024-2025;CLI-0509;Collectivité;Bordeaux;Karim Belkacem;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;2643.91;Accepté;2025-05-18;2;1
DEV-01900;2025-05-15;2025-05;2024-2025;CLI-0110;Particulier;Toulouse;Julien Fabre;Électricité;EL-001;Mise aux normes tableau électrique;1;1943.53;Sans réponse;2025-05-29;;0
DEV-01901;2025-05-15;2025-05;2024-2025;CLI-0459;Professionnel;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;6702.71;Accepté;2025-06-19;7;3
DEV-01902;2025-05-16;2025-05;2024-2025;CLI-0436;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-003;Rénovation électrique complète;1;9190.25;Sans réponse;2025-06-05;10;1
DEV-01903;2025-05-16;2025-05;2024-2025;CLI-0650;Particulier;Toulouse;Julien Fabre;Électricité;EL-004;Éclairage LED locaux professionnels;1;3068.37;Refusé;2025-06-17;;0
DEV-01904;2025-05-16;2025-05;2024-2025;CLI-0497;Particulier;Toulouse;Julien Fabre;Plomberie;PR-001;Remplacement chauffe-eau 200 L;2;2516.86;Accepté;2025-06-21;14;2
DEV-01905;2025-05-16;2025-05;2024-2025;CLI-0591;Professionnel;Montpellier;Thomas Rey;Salle de bain;SB-002;Remplacement baignoire par douche;1;7136.07;Sans réponse;2025-06-15;;0
DEV-01906;2025-05-19;2025-05;2024-2025;CLI-0075;Syndic;Toulouse;Julien Fabre;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;2561.43;Sans réponse;2025-05-28;;0
DEV-01907;2025-05-19;2025-05;2024-2025;CLI-0474;Professionnel;Toulouse;Nadia Cherif;Chauffage;CH-001;Installation chaudière gaz condensation;1;9630.78;Sans réponse;2025-06-12;8;1
DEV-01908;2025-05-19;2025-05;2024-2025;CLI-0357;Syndic;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;2930.06;Refusé;2025-06-19;8;2
DEV-01909;2025-05-20;2025-05;2024-2025;CLI-0675;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;3039.91;Refusé;2025-06-30;7;4
DEV-01910;2025-05-20;2025-05;2024-2025;CLI-0419;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1481.25;Refusé;2025-05-23;15;0
DEV-01911;2025-05-21;2025-05;2024-2025;CLI-0532;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-003;Rénovation électrique complète;1;8687.85;Refusé;2025-06-25;;0
DEV-01912;2025-05-21;2025-05;2024-2025;CLI-0669;Particulier;Toulouse;Julien Fabre;Électricité;EL-003;Rénovation électrique complète;1;10651.56;Sans réponse;2025-06-20;8;1
DEV-01913;2025-05-21;2025-05;2024-2025;CLI-0174;Professionnel;Bordeaux;Karim Belkacem;Dépannage;DP-003;Dépannage électrique urgence;1;544.5;Sans réponse;2025-06-27;;0
DEV-01914;2025-05-21;2025-05;2024-2025;CLI-0141;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-002;Recherche de fuite + réparation;3;1267.38;Refusé;2025-05-29;;0
DEV-01915;2025-05-22;2025-05;2024-2025;CLI-0045;Syndic;Bordeaux;Sophie Marchand;Plomberie;PR-001;Remplacement chauffe-eau 200 L;2;6181.61;Sans réponse;2025-05-30;11;0
DEV-01916;2025-05-22;2025-05;2024-2025;CLI-0224;Particulier;Toulouse;Nadia Cherif;Électricité;EL-002;Installation borne de recharge VE;1;1744.85;Accepté;2025-06-18;7;1
DEV-01917;2025-05-22;2025-05;2024-2025;CLI-0008;Particulier;Toulouse;Nadia Cherif;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;1273.93;Sans réponse;2025-06-18;14;2
DEV-01918;2025-05-23;2025-05;2024-2025;CLI-0233;Particulier;Toulouse;Julien Fabre;Dépannage;DP-004;Remise en service chaudière;1;258.53;Accepté;2025-06-18;1;3
DEV-01919;2025-05-23;2025-05;2024-2025;CLI-0680;Syndic;Bordeaux;Sophie Marchand;Plomberie;PR-003;Réfection réseau eau appartement;1;5894.83;Sans réponse;2025-06-24;;0
DEV-01920;2025-05-23;2025-05;2024-2025;CLI-0033;Syndic;Bordeaux;Karim Belkacem;Dépannage;DP-004;Remise en service chaudière;1;557.6;Accepté;2025-06-05;13;1
DEV-01921;2025-05-23;2025-05;2024-2025;CLI-0205;Professionnel;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;2445.98;Sans réponse;2025-06-17;;0
DEV-01922;2025-05-23;2025-05;2024-2025;CLI-0030;Particulier;Toulouse;Julien Fabre;Dépannage;DP-003;Dépannage électrique urgence;1;303.74;Accepté;2025-06-17;14;1
DEV-01923;2025-05-23;2025-05;2024-2025;CLI-1004;Particulier;Montpellier;Thomas Rey;Dépannage;DP-004;Remise en service chaudière;1;218.41;Refusé;2025-06-23;;0
DEV-01924;2025-05-26;2025-05;2024-2025;CLI-0072;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-001;Rénovation salle de bain complète;1;11358.07;Sans réponse;2025-06-14;;0
DEV-01925;2025-05-26;2025-05;2024-2025;CLI-0272;Professionnel;Toulouse;Nadia Cherif;Salle de bain;SB-002;Remplacement baignoire par douche;1;6404.43;Sans réponse;2025-06-05;;0
DEV-01926;2025-05-26;2025-05;2024-2025;CLI-0594;Professionnel;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;6324.31;Refusé;2025-06-01;5;1
DEV-01927;2025-05-27;2025-05;2024-2025;CLI-0052;Particulier;Toulouse;Julien Fabre;Salle de bain;SB-001;Rénovation salle de bain complète;1;11168.16;Sans réponse;2025-06-16;2;2
DEV-01928;2025-05-27;2025-05;2024-2025;CLI-0660;Particulier;Toulouse;Nadia Cherif;Dépannage;DP-004;Remise en service chaudière;1;218.95;Accepté;2025-06-15;5;2
DEV-01929;2025-05-28;2025-05;2024-2025;CLI-0291;Professionnel;Bordeaux;Sophie Marchand;Salle de bain;SB-001;Rénovation salle de bain complète;1;16446.98;Refusé;2025-06-08;7;1
DEV-01930;2025-05-28;2025-05;2024-2025;CLI-0031;Professionnel;Bordeaux;Karim Belkacem;Dépannage;DP-003;Dépannage électrique urgence;3;1421.38;Accepté;2025-06-23;;0
DEV-01931;2025-05-28;2025-05;2024-2025;CLI-0280;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-001;Mise aux normes tableau électrique;2;3483.32;Sans réponse;2025-06-19;10;2
DEV-01932;2025-05-28;2025-05;2024-2025;CLI-0397;Syndic;Bordeaux;Karim Belkacem;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;2786.22;Accepté;2025-06-13;;0
DEV-01933;2025-05-29;2025-05;2024-2025;CLI-0477;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;2818.26;Accepté;2025-06-09;2;2
DEV-01934;2025-05-29;2025-05;2024-2025;CLI-0401;Particulier;Toulouse;Nadia Cherif;Électricité;EL-004;Éclairage LED locaux professionnels;1;3189.05;Accepté;2025-06-02;10;0
DEV-01935;2025-05-29;2025-05;2024-2025;CLI-0616;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-003;Dépannage électrique urgence;1;346.28;Sans réponse;2025-06-27;1;2
DEV-01936;2025-05-29;2025-05;2024-2025;CLI-0673;Particulier;Montpellier;Thomas Rey;Électricité;EL-002;Installation borne de recharge VE;1;1779.53;Sans réponse;2025-06-03;;0
DEV-01937;2025-05-30;2025-05;2024-2025;CLI-0054;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-002;Remplacement baignoire par douche;1;4308.05;Accepté;2025-06-20;12;2
DEV-01938;2025-05-30;2025-05;2024-2025;CLI-0005;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-004;Remplacement colonne d'évacuation;2;13098.28;Accepté;2025-06-13;4;1
DEV-01939;2025-05-30;2025-05;2024-2025;CLI-0204;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-004;Remplacement colonne d'évacuation;2;11603.36;Sans réponse;2025-06-21;8;2
DEV-01940;2025-05-30;2025-05;2024-2025;CLI-0210;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-004;Remplacement colonne d'évacuation;3;17043.26;Sans réponse;2025-06-19;10;2
DEV-01941;2025-05-30;2025-05;2024-2025;CLI-0082;Particulier;Toulouse;Julien Fabre;Dépannage;DP-003;Dépannage électrique urgence;1;281.49;Accepté;2025-06-24;6;2
DEV-01942;2025-06-02;2025-06;2024-2025;CLI-0147;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-004;Remplacement colonne d'évacuation;1;5920.32;Accepté;2025-06-28;7;2
DEV-01943;2025-06-02;2025-06;2024-2025;CLI-0606;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-004;Remplacement colonne d'évacuation;1;6745.75;Refusé;2025-06-11;7;1
DEV-01944;2025-06-02;2025-06;2024-2025;CLI-0380;Particulier;Toulouse;Julien Fabre;Dépannage;DP-003;Dépannage électrique urgence;1;274.71;Accepté;2025-06-13;6;1
DEV-01945;2025-06-02;2025-06;2024-2025;CLI-0985;Particulier;Montpellier;Thomas Rey;Dépannage;DP-003;Dépannage électrique urgence;1;346.41;Sans réponse;2025-07-04;;0
DEV-01946;2025-06-03;2025-06;2024-2025;CLI-0468;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1140.82;Sans réponse;2025-06-15;;0
DEV-01947;2025-06-03;2025-06;2024-2025;CLI-0067;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;2579.64;Sans réponse;2025-06-13;;0
DEV-01948;2025-06-03;2025-06;2024-2025;CLI-0216;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-003;Réfection réseau eau appartement;1;2798.79;Accepté;2025-06-23;3;3
DEV-01949;2025-06-03;2025-06;2024-2025;CLI-0218;Syndic;Bordeaux;Sophie Marchand;Plomberie;PR-002;Recherche de fuite + réparation;1;1109.34;Sans réponse;2025-06-29;;0
